"ticker","date","open_price","high_price","low_price","close_price","volume","price_change","price_change_percent","real_score"
"SBER","2019-10-04","224.90","226.06","221.87","222.76","32106750","-1.32","-0.59","0.3750479146838188"
"SBER","2019-10-07","223.17","227.80","222.41","227.55","40102200","4.79","2.15","-0.9372472623363136"
"SBER","2019-10-08","227.75","228.18","225.15","226.03","30959840","-1.52","-0.67","-0.6413606181740761"
"SBER","2019-10-09","226.03","229.00","225.52","227.70","39702090","1.67","0.74","-0.4948800206184387"
"SBER","2019-10-10","227.70","228.94","225.62","228.50","31708420","0.80","0.35","-0.395226776599884"
"SBER","2019-10-11","229.50","231.20","228.97","230.31","37412420","1.81","0.79","0.4899513199925422"
"SBER","2019-10-14","230.29","230.67","227.82","228.40","34582240","-1.91","-0.83","-0.9366302900016308"
"SBER","2019-10-15","228.60","229.88","227.00","229.40","30721760","1.00","0.44","-0.9426554813981056"
"SBER","2019-10-16","229.10","231.20","229.10","231.00","39205260","1.60","0.70","-0.0124325156211853"
"SBER","2019-10-17","230.74","233.50","230.52","233.50","45971100","2.50","1.08","0.7798899672925472"
"SBER","2019-10-18","233.21","236.03","232.80","235.55","42706040","2.05","0.88","-0.8433921933174133"
"SBER","2019-10-21","236.02","236.88","234.04","234.94","28395030","-0.61","-0.26","0.5253641456365585"
"SBER","2019-10-22","235.02","239.77","235.00","239.77","40288490","4.83","2.06","0.498219683766365"
"SBER","2019-10-23","239.20","240.18","237.76","239.57","34578200","-0.20","-0.08","0.2994356155395508"
"SBER","2019-10-24","239.63","242.78","239.06","242.78","40358060","3.21","1.34","-0.9208221789449452"
"SBER","2019-10-25","242.55","242.77","237.85","240.00","49759850","-2.78","-1.15","-0.8671331033110619"
"SBER","2019-10-28","240.51","242.33","235.25","237.03","39033330","-2.97","-1.24","-0.8719260357320309"
"SBER","2019-10-29","237.10","240.20","236.00","240.11","41488880","3.08","1.30","-0.9564228905364872"
"SBER","2019-10-30","239.69","242.20","237.85","239.51","43559920","-0.60","-0.25","0.8106182850897312"
"SBER","2019-10-31","240.72","242.00","234.01","234.89","60238840","-4.62","-1.93","-0.952385375276208"
"SBER","2019-11-01","235.35","236.74","232.80","236.40","39183190","1.51","0.64","-0.8456582725048065"
"SBER","2019-11-05","239.60","240.98","236.70","238.53","43257820","2.13","0.90","0.7173624932765961"
"SBER","2019-11-06","238.42","239.02","236.52","239.02","33383900","0.49","0.21","-0.3891260921955108"
"SBER","2019-11-07","238.11","242.95","237.71","242.50","44637570","3.48","1.46","-0.3995508551597595"
"SBER","2019-11-08","241.42","241.68","238.70","240.17","30473030","-2.33","-0.96","-0.2967541515827179"
"SBER","2019-11-11","239.02","242.40","238.31","241.50","27111060","1.33","0.55","-0.9366308953613044"
"SBER","2019-11-12","241.80","243.74","239.50","239.87","35513320","-1.63","-0.67","0.5115267038345337"
"SBER","2019-11-13","239.06","239.57","235.81","237.21","31373320","-2.66","-1.11","-0.8697571810334921"
"SBER","2019-11-14","237.62","239.13","236.82","237.50","34316400","0.29","0.12","-0.8973768688738346"
"SBER","2019-11-15","237.85","240.18","236.45","240.00","30652680","2.50","1.05","-0.3938599675893783"
"SBER","2019-11-18","240.59","241.23","236.36","237.45","32941310","-2.55","-1.06","0.4691791832447052"
"SBER","2019-11-19","237.52","239.82","237.20","239.25","29128910","1.80","0.76","-0.9256144762039183"
"SBER","2019-11-20","238.60","240.20","237.10","237.78","28091490","-1.47","-0.61","-0.2096073031425476"
"SBER","2019-11-21","237.37","238.00","235.80","237.15","24612470","-0.63","-0.26","-0.6221431791782379"
"SBER","2019-11-22","236.58","240.19","236.53","238.13","33565030","0.98","0.41","-0.862914340570569"
"SBER","2019-11-25","238.68","239.75","237.21","237.98","17536530","-0.15","-0.06","0.7012002021074295"
"SBER","2019-11-26","238.01","238.10","234.35","235.00","58327470","-2.98","-1.25","-0.9491600776091218"
"SBER","2019-11-27","235.25","236.45","233.51","234.22","21871060","-0.78","-0.33","-0.9552228720858692"
"SBER","2019-11-28","234.10","235.50","233.10","235.20","18849720","0.98","0.42","-0.9632541933096944"
"SBER","2019-11-29","234.65","235.14","231.97","233.98","27230330","-1.22","-0.52","0.932484115473926"
"SBER","2019-12-02","234.59","236.37","233.00","233.77","28186930","-0.21","-0.09","-0.9318014811724424"
"SBER","2019-12-03","233.28","234.06","230.13","230.66","26676820","-3.11","-1.33","-0.9544127890840172"
"SBER","2019-12-04","230.72","232.24","229.50","231.59","24285490","0.93","0.40","0.9256557002663612"
"SBER","2019-12-05","231.89","232.15","229.03","231.71","23157550","0.12","0.05","0.7585447188466787"
"SBER","2019-12-06","232.00","235.14","231.55","235.14","33265080","3.43","1.48","0.7635085172951221"
"SBER","2019-12-09","235.46","237.50","234.30","237.04","31683450","1.90","0.81","0.9181137047708036"
"SBER","2019-12-10","236.60","239.29","236.00","237.91","36059810","0.87","0.37","0.7287391144782305"
"SBER","2019-12-11","237.81","241.23","237.70","240.32","44152540","2.41","1.01","0.3949504643678665"
"SBER","2019-12-12","242.01","242.30","240.09","241.05","36011490","0.73","0.30","0.8751028627157211"
"SBER","2019-12-13","242.02","243.25","241.10","241.21","33100880","0.16","0.07","0.5360704623162746"
"SBER","2019-12-16","242.02","242.48","240.13","241.45","25489190","0.24","0.10","-0.9161453042179346"
"SBER","2019-12-17","241.82","242.96","241.00","241.60","33821980","0.15","0.06","0.9250367637723684"
"SBER","2019-12-18","241.21","246.25","240.36","246.20","55754300","4.60","1.90","-0.9161278177052736"
"SBER","2019-12-19","246.27","248.40","243.10","244.00","59872840","-2.20","-0.89","0.1415107250213623"
"SBER","2019-12-20","244.60","245.40","243.72","244.71","32926290","0.71","0.29","0.8357047233730555"
"SBER","2019-12-23","244.75","249.19","244.07","248.80","23950490","4.09","1.67","0.8160638622939587"
"SBER","2019-12-24","248.80","249.89","247.27","248.67","21016800","-0.13","-0.05","0.915704371407628"
"SBER","2019-12-25","248.98","249.30","247.11","248.04","7910360","-0.63","-0.25","-0.9324622340500356"
"SBER","2019-12-26","248.20","249.24","246.71","248.24","12979620","0.20","0.08","0"
"SBER","2019-12-27","248.56","252.95","248.55","252.06","31907600","3.82","1.54","0.3860792368650436"
"SBER","2019-12-30","252.09","256.00","250.73","254.75","43131930","2.69","1.07","-0.4608124941587448"
"SBER","2020-01-03","255.97","258.19","253.70","255.00","35824160","0.25","0.10","0"
"SBER","2020-01-06","254.75","254.84","251.40","253.90","22327940","-1.10","-0.43","-0.748009167611599"
"SBER","2020-01-08","253.62","259.15","253.03","259.15","40736030","5.25","2.07","-0.9131474420428276"
"SBER","2020-01-09","259.41","261.76","257.01","257.99","38196300","-1.16","-0.45","0.8516859300434589"
"SBER","2020-01-10","257.91","259.25","256.88","258.19","18841650","0.20","0.08","0.8449321072548628"
"SBER","2020-01-13","258.21","262.40","257.15","262.40","25849900","4.21","1.63","-0.0604107677936553"
"SBER","2020-01-14","262.58","263.22","258.62","259.05","31097130","-3.35","-1.28","0.2743696719408035"
"SBER","2020-01-15","258.45","258.91","254.21","256.31","49328500","-2.74","-1.06","-0.9492307398468256"
"SBER","2020-01-16","257.11","259.51","256.10","257.51","40225420","1.20","0.47","0.9217011239379644"
"SBER","2020-01-17","258.20","262.82","257.75","262.50","44891340","4.99","1.94","0.93606723472476"
"SBER","2020-01-20","263.22","266.97","261.80","266.28","29749210","3.78","1.44","0.8548670411109924"
"SBER","2020-01-21","265.47","268.90","263.02","268.06","37927820","1.78","0.67","0.9341842960566282"
"SBER","2020-01-22","268.63","270.80","265.50","266.54","44170920","-1.52","-0.57","0.8766002096235752"
"SBER","2020-01-23","264.90","266.89","262.24","263.73","40484270","-2.81","-1.05","0.1261785458773374"
"SBER","2020-01-24","264.53","267.50","264.21","265.49","27246250","1.76","0.67","0"
"SBER","2020-01-27","260.99","262.10","255.32","255.32","56011660","-10.17","-3.83","-0.2298802137374878"
"SBER","2020-01-28","257.05","258.84","254.10","257.70","47921360","2.38","0.93","-0.954661107622087"
"SBER","2020-01-29","258.40","261.57","257.61","259.94","34921040","2.24","0.87","0.915477443486452"
"SBER","2020-01-30","257.97","258.69","255.27","257.31","31552340","-2.63","-1.01","0.8713023606687784"
"SBER","2020-01-31","258.50","259.20","252.17","252.20","47800190","-5.11","-1.99","0.0740046948194503"
"SBER","2020-02-03","251.80","254.96","251.10","253.99","52621110","1.79","0.71","-0.9051422998309137"
"SBER","2020-02-04","255.33","257.38","252.90","255.40","49731290","1.41","0.56","-0.5013042241334915"
"SBER","2020-02-05","255.89","257.66","253.14","255.20","50719760","-0.20","-0.08","0.4811751693487167"
"SBER","2020-02-06","256.66","258.00","251.86","252.11","43319020","-3.09","-1.21","0.6896665990352631"
"SBER","2020-02-07","253.13","254.30","248.73","254.30","50059840","2.19","0.87","0.7186855599284172"
"SBER","2020-02-10","254.55","255.73","252.07","252.26","34935840","-2.04","-0.80","0.6242607459425926"
"SBER","2020-02-11","253.78","259.77","253.00","254.50","79392360","2.24","0.89","-0.9314369633793832"
"SBER","2020-02-12","255.40","255.49","252.31","254.50","52447350","0.00","0.00","-0.1536129117012024"
"SBER","2020-02-13","253.62","255.18","252.50","253.89","36654420","-0.61","-0.24","-0.019274927675724"
"SBER","2020-02-14","254.38","254.38","251.40","251.75","29982140","-2.14","-0.84","-0.9557671658694744"
"SBER","2020-02-17","252.50","253.10","250.13","251.36","26370580","-0.39","-0.15","0.0036916956305503"
"SBER","2020-02-18","250.08","250.44","247.57","249.20","36259430","-2.16","-0.86","0.7776373084634542"
"SBER","2020-02-19","250.37","250.68","247.95","249.70","25740870","0.50","0.20","-0.230492502450943"
"SBER","2020-02-20","250.07","252.17","249.13","250.15","30707880","0.45","0.18","-0.9314838834106922"
"SBER","2020-02-21","248.42","251.49","247.24","250.80","27682840","0.65","0.26","-0.5897136554121971"
"SBER","2020-02-25","247.98","248.83","245.17","245.19","40505070","-5.61","-2.24","0.8777779992669821"
"SBER","2020-02-26","244.75","251.21","243.22","250.80","67529090","5.61","2.29","-0.9344945764169096"
"SBER","2020-02-27","247.50","248.98","242.00","242.88","57887670","-7.92","-3.16","0.3624790832400322"
"SBER","2020-02-28","234.96","239.00","231.00","233.36","123187610","-9.52","-3.92","-0.9286871887743472"
"SBER","2020-03-02","238.55","241.00","218.86","228.17","101688550","-5.19","-2.22","-0.9654282252304256"
"SBER","2020-03-03","233.00","239.00","232.28","236.63","83491100","8.46","3.71","-0.8490366078913212"
"SBER","2020-03-04","234.13","236.70","232.62","235.27","54165550","-1.36","-0.57","0.363721814006567"
"SBER","2020-03-05","237.03","238.72","230.64","232.33","56972700","-2.94","-1.25","0.0162814930081367"
"SBER","2020-03-06","227.99","229.20","216.67","219.99","103932680","-12.34","-5.31","-0.0035730972886085"
"SBER","2020-03-10","197.99","212.74","184.86","201.20","243308680","-18.79","-8.54","-0.0039346031844615"
"SBER","2020-03-11","202.20","204.33","192.05","194.53","137765860","-6.67","-3.32","-0.1057025790214538"
"SBER","2020-03-12","185.17","187.87","173.14","175.91","197162330","-18.62","-9.57","-0.0068760048598051"
"SBER","2020-03-13","175.00","199.52","174.30","198.60","262618120","22.69","12.90","0.936209020204842"
"SBER","2020-03-16","194.00","196.70","186.00","195.85","173656160","-2.75","-1.38","-0.2258008420467376"
"SBER","2020-03-17","194.92","204.78","183.80","184.01","183602360","-11.84","-6.05","-0.9218591172248124"
"SBER","2020-03-18","178.95","182.20","172.15","174.27","154736970","-9.74","-5.29","-0.7588465288281441"
"SBER","2020-03-19","178.50","190.15","173.06","189.51","187222370","15.24","8.75","-0.9158789236098528"
"SBER","2020-03-20","198.62","201.86","192.05","195.69","170124950","6.18","3.26","0.9218147043138742"
"SBER","2020-03-23","188.00","190.99","182.10","183.37","157690770","-12.32","-6.30","0.772845670580864"
"SBER","2020-03-24","193.30","195.00","189.10","192.64","104281150","9.27","5.06","-0.9239213448017836"
"SBER","2020-03-25","196.37","201.00","182.32","188.08","187724830","-4.56","-2.37","0.5494112521409988"
"SBER","2020-03-26","187.69","191.20","182.80","188.07","111338470","-0.01","-0.01","0.9063351973891258"
"SBER","2020-03-27","188.05","188.97","180.17","180.38","114106500","-7.69","-4.09","0.3756807148456573"
"SBER","2020-03-30","177.03","183.20","174.90","183.00","93995170","2.62","1.45","-0.9215398859232664"
"SBER","2020-03-31","186.00","188.77","184.25","187.21","113605840","4.21","2.30","0.5280483243986964"
"SBER","2020-04-01","183.20","185.47","182.00","184.78","76453050","-2.43","-1.30","-0.6488138884305954"
"SBER","2020-04-02","188.34","189.90","182.00","186.95","125289380","2.17","1.17","0.4779107421636581"
"SBER","2020-04-03","186.60","187.49","184.28","185.64","92726520","-1.31","-0.70","0.1913893222808838"
"SBER","2020-04-06","187.52","192.02","186.42","190.70","77520920","5.06","2.73","-0.9047012757509948"
"SBER","2020-04-07","193.10","200.54","193.06","197.63","136262480","6.93","3.63","0.9353777356445788"
"SBER","2020-04-08","196.20","200.29","195.12","200.29","89695510","2.66","1.35","-0.7896528095006943"
"SBER","2020-04-09","202.40","205.44","199.30","203.61","109748080","3.32","1.66","0.9178701173514128"
"SBER","2020-04-10","201.85","202.75","200.70","201.99","28658630","-1.62","-0.80","-0.0120653137564659"
"SBER","2020-04-13","201.99","202.16","197.32","198.26","41196340","-3.73","-1.85","0.8294429052621126"
"SBER","2020-04-14","199.99","202.85","196.10","197.37","80132500","-0.89","-0.45","0.8935541324317455"
"SBER","2020-04-15","196.00","196.25","186.06","186.07","97979270","-11.30","-5.73","-0.9113955795764924"
"SBER","2020-04-16","187.22","191.67","183.53","188.50","109069050","2.43","1.31","-0.7219661325216293"
"SBER","2020-04-17","192.50","192.70","188.28","191.80","71522530","3.30","1.75","-0.0232940316200256"
"SBER","2020-04-20","190.60","192.23","187.31","189.32","62162030","-2.48","-1.29","0.9185068160295486"
"SBER","2020-04-21","185.54","187.50","183.65","186.05","94053840","-3.27","-1.73","-0.9585096444934608"
"SBER","2020-04-22","185.05","191.94","184.50","190.20","75194080","4.15","2.23","0.9224434066563844"
"SBER","2020-04-23","192.00","192.50","188.68","190.94","62581600","0.74","0.39","0.6924162656068802"
"SBER","2020-04-24","189.73","191.65","187.70","188.91","55252250","-2.03","-1.06","-0.5431310832500458"
"SBER","2020-04-27","189.95","190.50","188.43","188.90","43627150","-0.01","-0.01","0.2730026021599769"
"SBER","2020-04-28","188.55","194.22","188.17","192.80","78555750","3.90","2.06","-0.8786117285490036"
"SBER","2020-04-29","194.36","195.80","192.86","195.80","69766160","3.00","1.56","-0.881562564522028"
"SBER","2020-04-30","196.52","199.70","195.46","197.25","87028430","1.45","0.74","0.7791769579052925"
"SBER","2020-05-04","195.68","195.68","193.26","193.69","56239930","-3.56","-1.80","-0.9258073307573796"
"SBER","2020-05-05","195.54","196.46","194.00","194.75","35239920","1.06","0.55","-0.0788737870752811"
"SBER","2020-05-06","194.99","197.23","194.30","195.70","49513900","0.95","0.49","-0.2825935184955597"
"SBER","2020-05-07","196.00","198.15","195.06","195.51","57670560","-0.19","-0.10","0.0861528031527996"
"SBER","2020-05-08","196.00","196.25","194.60","196.02","33775280","0.51","0.26","-0.951631643809378"
"SBER","2020-05-12","193.30","198.00","191.20","191.40","67270320","-4.62","-2.36","0.7086601257324219"
"SBER","2020-05-13","190.05","190.60","186.66","187.31","63256890","-4.09","-2.14","0.0958488583564758"
"SBER","2020-05-14","186.49","188.20","183.50","183.81","76532900","-3.50","-1.87","-0.9385230019688606"
"SBER","2020-05-15","186.13","186.78","183.33","183.85","63033850","0.04","0.02","-0.7862671911716461"
"SBER","2020-05-18","186.06","190.00","185.40","188.93","77252650","5.08","2.76","0.626396045088768"
"SBER","2020-05-19","190.38","192.55","186.80","189.00","105168650","0.07","0.04","0.0286772288382053"
"SBER","2020-05-20","188.45","193.98","186.60","193.98","93311880","4.98","2.63","0.3194257915019989"
"SBER","2020-05-21","194.00","196.31","191.50","192.40","79390610","-1.58","-0.81","0.8952206298708916"
"SBER","2020-05-22","190.97","191.25","188.60","188.90","56926660","-3.50","-1.82","0.8127567730844021"
"SBER","2020-05-25","189.62","191.31","188.80","191.00","23090830","2.10","1.11","0.8657398708164692"
"SBER","2020-05-26","192.83","196.10","192.11","194.00","79038520","3.00","1.57","-0.4378097355365753"
"SBER","2020-05-27","194.01","198.97","193.32","198.51","115900270","4.51","2.32","-0.567036360502243"
"SBER","2020-05-28","199.33","205.00","198.40","205.00","117073600","6.49","3.27","0"
"SBER","2020-05-29","204.20","204.40","199.17","200.50","106525280","-4.50","-2.20","-0.2688197493553161"
"SBER","2020-06-01","203.10","205.93","201.81","203.66","65100110","3.16","1.58","0.800679262727499"
"SBER","2020-06-02","204.57","212.00","204.00","212.00","116798700","8.34","4.10","0.8999929428100586"
"SBER","2020-06-03","214.00","221.92","213.51","221.50","144505760","9.50","4.48","0.9011616986244916"
"SBER","2020-06-04","220.67","221.00","212.55","213.10","122406780","-8.40","-3.79","0.9321992229670286"
"SBER","2020-06-05","215.13","219.93","213.60","219.10","88508590","6.00","2.82","0.7406551530584693"
"SBER","2020-06-08","219.73","223.15","217.45","220.30","88612450","1.20","0.55","0.3128858804702759"
"SBER","2020-06-09","221.19","221.88","215.44","217.23","69097350","-3.07","-1.39","0.9057853147387503"
"SBER","2020-06-10","217.00","217.58","211.82","212.53","91851980","-4.70","-2.16","0.0954000353813171"
"SBER","2020-06-11","208.99","209.24","206.01","208.35","69726170","-4.18","-1.97","0.1507661947980523"
"SBER","2020-06-15","205.07","207.85","202.30","207.32","75360850","-1.03","-0.49","0.8797473926097155"
"SBER","2020-06-16","210.30","212.19","207.52","207.76","66267920","0.44","0.21","-0.8237360268831253"
"SBER","2020-06-17","208.52","210.35","206.94","208.14","56455710","0.38","0.18","0.8920976836234331"
"SBER","2020-06-18","207.80","208.10","202.72","203.77","72204680","-4.37","-2.10","0.7319665290415287"
"SBER","2020-06-19","205.39","209.20","204.55","207.00","74923730","3.23","1.59","-0.8940156437456608"
"SBER","2020-06-22","206.70","207.95","204.28","206.40","58621480","-0.60","-0.29","0.4634913951158523"
"SBER","2020-06-23","207.51","209.74","206.43","207.30","53213440","0.90","0.44","-0.723131075501442"
"SBER","2020-06-25","200.99","207.00","200.75","206.92","70420930","-0.38","-0.18","0.9423526469618082"
"SBER","2020-06-26","206.97","207.50","201.76","203.15","46627040","-3.77","-1.82","0"
"SBER","2020-06-29","201.09","205.86","200.97","205.80","42613600","2.65","1.30","0.1384639544412493"
"SBER","2020-06-30","205.66","206.00","202.36","203.22","43705610","-2.58","-1.25","0.9117988869547844"
"SBER","2020-07-02","205.01","210.15","204.28","209.60","76154820","6.38","3.14","-0.8611141592264175"
"SBER","2020-07-03","210.00","211.97","209.00","210.95","50602810","1.35","0.64","0.6764689236879349"
"SBER","2020-07-06","212.94","216.79","212.94","214.61","55118170","3.66","1.74","0.9252505227923392"
"SBER","2020-07-07","212.90","214.23","210.51","210.53","44709210","-4.08","-1.90","0.9279895462095736"
"SBER","2020-07-08","210.80","212.29","209.30","210.97","41999670","0.44","0.21","0.8576231151819229"
"SBER","2020-07-09","210.70","211.70","208.10","209.11","45129130","-1.86","-0.88","0.3492881003767252"
"SBER","2020-07-10","207.50","212.60","206.57","212.28","50631590","3.17","1.52","0.0730625092983245"
"SBER","2020-07-13","213.86","214.20","208.11","208.39","51159680","-3.89","-1.83","0.8990962132811546"
"SBER","2020-07-14","208.38","209.58","205.70","209.50","65996740","1.11","0.53","-0.8389226421713829"
"SBER","2020-07-15","210.29","211.80","207.65","211.09","49443460","1.59","0.76","0.9170571863651276"
"SBER","2020-07-16","209.70","212.60","208.63","211.35","38986190","0.26","0.12","0.9301091618835926"
"SBER","2020-07-17","211.68","212.18","209.86","210.81","36123640","-0.54","-0.26","0.9221031293272972"
"SBER","2020-07-20","210.27","214.48","209.08","213.89","44482520","3.08","1.46","0.7693272903561592"
"SBER","2020-07-21","215.00","219.10","214.38","215.73","75241030","1.84","0.86","0.9183826614171268"
"SBER","2020-07-22","215.98","217.65","213.56","216.71","48418830","0.98","0.45","0.92460810020566"
"SBER","2020-07-23","217.49","219.28","215.00","215.41","43348380","-1.30","-0.60","0"
"SBER","2020-07-24","214.78","217.41","197.73","215.97","53375040","0.56","0.26","-0.4049897789955139"
"SBER","2020-07-27","216.64","218.38","215.15","216.90","38282820","0.93","0.43","0.8190164640545845"
"SBER","2020-07-28","216.82","217.42","215.25","215.53","24557890","-1.37","-0.63","0.7124929875135422"
"SBER","2020-07-29","215.89","219.18","215.63","219.18","41332240","3.65","1.69","-0.879662673920393"
"SBER","2020-07-30","218.71","218.88","215.34","218.15","51172130","-1.03","-0.47","-0.5354031473398209"
"SBER","2020-07-31","218.18","221.98","217.43","221.57","59643550","3.42","1.57","-0.2023868262767791"
"SBER","2020-08-03","222.27","228.36","221.30","226.72","64491510","5.15","2.32","0.9053646251559258"
"SBER","2020-08-04","227.39","228.85","225.63","227.16","41990440","0.44","0.19","0.9243060033768415"
"SBER","2020-08-05","228.15","229.17","224.31","226.40","54596910","-0.76","-0.33","0.9299962911754848"
"SBER","2020-08-06","226.60","227.43","224.35","226.00","30150840","-0.40","-0.18","-0.5760288834571838"
"SBER","2020-08-07","225.05","227.60","224.46","227.28","35603190","1.28","0.57","0.928643682040274"
"SBER","2020-08-10","227.88","228.70","224.51","225.99","43443970","-1.29","-0.57","0.9313980452716352"
"SBER","2020-08-11","226.21","234.73","226.21","232.65","81839190","6.66","2.95","-0.96155248535797"
"SBER","2020-08-12","233.14","242.50","233.03","242.40","100956370","9.75","4.19","0.9138299357146024"
"SBER","2020-08-13","242.14","244.04","238.57","241.39","85633070","-1.01","-0.42","0.902098711580038"
"SBER","2020-08-14","242.00","242.22","238.47","239.99","44251150","-1.40","-0.58","0.8570884615182877"
"SBER","2020-08-17","240.80","242.35","234.50","237.80","77010820","-2.19","-0.91","-0.9311112109571696"
"SBER","2020-08-18","236.88","239.83","235.69","236.30","36709210","-1.50","-0.63","-0.8888729363679886"
"SBER","2020-08-19","235.89","240.75","235.19","239.40","38198470","3.10","1.31","-0.9088393189013004"
"SBER","2020-08-20","238.44","238.51","230.33","232.48","116907020","-6.92","-2.89","0.9025175236165524"
"SBER","2020-08-21","233.32","236.50","227.35","231.22","138860290","-1.26","-0.54","0.6502692736685276"
"SBER","2020-08-24","232.50","233.70","230.20","231.81","44448280","0.59","0.26","-0.7649843767285347"
"SBER","2020-08-25","232.22","232.97","226.90","228.08","58959140","-3.73","-1.61","-0.915305556729436"
"SBER","2020-08-26","228.30","229.40","224.70","227.80","75719340","-0.28","-0.12","-0.6773948222398758"
"SBER","2020-08-27","227.80","229.98","225.60","226.23","51005540","-1.57","-0.69","-0.9530420191586018"
"SBER","2020-08-28","227.00","228.10","225.19","226.30","40700580","0.07","0.03","-0.7218862771987915"
"SBER","2020-08-31","227.02","229.71","225.00","226.10","61944640","-0.20","-0.09","0.8394903615117073"
"SBER","2020-09-01","226.71","227.97","226.01","227.64","37502870","1.54","0.68","-0.7962024733424187"
"SBER","2020-09-02","228.56","228.75","220.85","222.57","77783830","-5.07","-2.23","0.8758770860731602"
"SBER","2020-09-03","221.70","224.23","218.00","218.32","69352330","-4.25","-1.91","0.6763910055160522"
"SBER","2020-09-04","218.01","222.50","216.75","222.21","70514060","3.89","1.78","-0.9198971930891277"
"SBER","2020-09-07","221.58","224.20","220.50","221.32","59227020","-0.89","-0.40","0.2890655938535929"
"SBER","2020-09-08","222.01","222.48","216.29","217.68","69809370","-3.64","-1.64","0.817901685833931"
"SBER","2020-09-09","217.03","218.88","216.80","218.00","47977600","0.32","0.15","-0.6692604571580887"
"SBER","2020-09-10","218.25","222.15","215.79","220.60","71152000","2.60","1.19","0.874030920676887"
"SBER","2020-09-11","221.22","223.15","219.75","221.07","45633510","0.47","0.21","0.9104191586375237"
"SBER","2020-09-14","222.32","227.54","222.13","227.37","62798500","6.30","2.85","0.8703123070299625"
"SBER","2020-09-15","228.21","231.95","227.39","231.50","61742490","4.13","1.82","0.891489788889885"
"SBER","2020-09-16","231.73","232.60","230.15","231.06","39547830","-0.44","-0.19","0.9127936735749244"
"SBER","2020-09-17","229.10","231.75","228.57","231.46","48862560","0.40","0.17","-0.940303571522236"
"SBER","2020-09-18","232.01","232.59","229.00","230.30","54568200","-1.16","-0.50","0.9026747532188892"
"SBER","2020-09-21","229.88","230.07","223.49","226.25","70253350","-4.05","-1.76","-0.0110087990760803"
"SBER","2020-09-22","226.01","230.28","225.46","229.88","66529120","3.63","1.60","-0.7455135807394981"
"SBER","2020-09-23","230.05","232.10","227.61","228.50","71209480","-1.38","-0.60","0.9112655203789471"
"SBER","2020-09-24","227.70","231.10","225.75","228.17","81830090","-0.33","-0.14","-0.9231277406215668"
"SBER","2020-09-25","229.01","229.30","226.25","228.24","60095930","0.07","0.03","-0.8338006064295769"
"SBER","2020-09-28","228.79","229.55","227.35","228.63","64238440","0.39","0.17","0.8297593966126442"
"SBER","2020-09-29","228.85","228.85","223.10","225.48","90380110","-3.15","-1.38","-0.8996015731245279"
"SBER","2020-09-30","224.44","230.75","223.25","229.14","78547070","3.66","1.62","-0.9384622666984797"
"SBER","2020-10-01","229.14","229.90","226.86","227.23","77695460","-1.91","-0.83","0.904457412660122"
"SBER","2020-10-02","210.40","211.39","206.50","208.80","113333260","-18.43","-8.11","-0.8869756422936916"
"SBER","2020-10-05","209.60","210.69","207.72","208.89","45503950","0.09","0.04","-0.8760616965591908"
"SBER","2020-10-06","209.00","212.99","208.35","211.18","87494140","2.29","1.10","0.8755668066442013"
"SBER","2020-10-07","211.31","212.66","209.03","210.60","61938560","-0.58","-0.27","-0.0913989637047052"
"SBER","2020-10-08","211.21","211.43","207.26","207.97","49386720","-2.63","-1.25","-0.9018919467926024"
"SBER","2020-10-09","208.46","208.96","204.40","205.38","65464660","-2.59","-1.25","-0.9112988878041506"
"SBER","2020-10-12","205.97","208.49","204.57","206.18","52059840","0.80","0.39","-0.8755295015871525"
"SBER","2020-10-13","205.92","207.64","204.77","205.03","45995460","-1.15","-0.56","0.9001475945115089"
"SBER","2020-10-14","205.13","208.00","204.78","207.83","46800230","2.80","1.37","0.7198842763900757"
"SBER","2020-10-15","207.45","207.57","201.95","203.85","76453110","-3.98","-1.92","0.9078938327729702"
"SBER","2020-10-16","204.01","204.25","200.50","201.17","66207070","-2.68","-1.31","-0.9235328752547504"
"SBER","2020-10-19","201.59","204.00","201.59","202.78","47388190","1.61","0.80","-0.5787273198366165"
"SBER","2020-10-20","203.00","209.76","202.50","209.54","80894090","6.76","3.33","0.8577920719981194"
"SBER","2020-10-21","210.04","213.25","208.90","210.33","82434060","0.79","0.38","0.9233580008149148"
"SBER","2020-10-22","209.58","211.53","207.84","210.21","46737620","-0.12","-0.06","0.9230989459902048"
"SBER","2020-10-23","210.00","214.73","209.15","214.50","75208650","4.29","2.04","-0.8603853322565556"
"SBER","2020-10-26","213.40","214.45","210.50","211.10","58821670","-3.40","-1.59","0.917211726307869"
"SBER","2020-10-27","211.50","212.29","206.66","207.64","61053270","-3.46","-1.64","0.8320829570293427"
"SBER","2020-10-28","206.91","206.94","202.30","204.73","70128700","-2.91","-1.40","0.4499109089374542"
"SBER","2020-10-29","206.51","207.33","203.64","205.58","91297990","0.85","0.42","-0.7883658558130264"
"SBER","2020-10-30","203.66","204.84","200.61","200.99","83424060","-4.59","-2.23","0.9169762656092644"
"SBER","2020-11-02","200.44","204.59","196.15","204.50","82202910","3.51","1.75","-0.7030808553099632"
"SBER","2020-11-03","205.70","211.11","203.80","209.20","90250210","4.70","2.30","0.8232364729046822"
"SBER","2020-11-05","214.40","218.65","211.43","216.70","152059160","7.50","3.59","0.931317875161767"
"SBER","2020-11-06","215.80","218.29","213.00","217.50","94928190","0.80","0.37","0.9332692921161652"
